"date","attendance","schedule_team","stadium_capacity","percent_capacity"
2024-08-03,37251,"cleveland-guardians",34830,1.06950904392765
2024-08-04,33628,"cleveland-guardians",34830,0.96548952052828
2024-08-05,19570,"cleveland-guardians",34830,0.561871949468849
2024-08-07,26739,"cleveland-guardians",34830,0.767700258397933
2024-08-12,25619,"cleveland-guardians",34830,0.735544071202986
2024-08-13,29090,"cleveland-guardians",34830,0.835199540625897
2024-08-14,30243,"cleveland-guardians",34830,0.868303186907838
2024-08-23,33786,"cleveland-guardians",34830,0.970025839793282
2024-08-24,33037,"cleveland-guardians",34830,0.948521389606661
2024-08-25,28970,"cleveland-guardians",34830,0.83175423485501
2024-08-26,16856,"cleveland-guardians",34830,0.483950617283951
2024-08-27,19820,"cleveland-guardians",34830,0.569049669824864
2024-08-28,19722,"cleveland-guardians",34830,0.566236003445306
2024-08-30,32132,"cleveland-guardians",34830,0.922538041917887
2024-08-31,35747,"cleveland-guardians",34830,1.02632787826586
2024-09-01,33750,"cleveland-guardians",34830,0.968992248062015
2024-09-12,19188,"cleveland-guardians",34830,0.550904392764858
2024-09-13,24160,"cleveland-guardians",34830,0.693654895205283
2024-09-14,31362,"cleveland-guardians",34830,0.900430663221361
2024-09-15,21144,"cleveland-guardians",34830,0.607062876830319
2024-09-16,17559,"cleveland-guardians",34830,0.504134366925065
2024-09-17,17391,"cleveland-guardians",34830,0.499310938845823
2024-09-18,19391,"cleveland-guardians",34830,0.556732701693942
2024-09-19,21707,"cleveland-guardians",34830,0.623227103072064
2024-09-24,19752,"cleveland-guardians",34830,0.567097329888028
2024-09-25,25860,"cleveland-guardians",34830,0.742463393626184
2024-09-27,34149,"cleveland-guardians",34830,0.980447889750215
2024-09-28,33609,"cleveland-guardians",34830,0.964944013781223
2024-03-28,38775,"kansas-city-royals",37903,1.02300609450439
2024-03-30,19461,"kansas-city-royals",37903,0.513442207740812
2024-03-31,13005,"kansas-city-royals",37903,0.343112682373427
2024-04-04,10863,"kansas-city-royals",37903,0.286600005276627
2024-04-05,10592,"kansas-city-royals",37903,0.279450175447854
2024-04-06,15463,"kansas-city-royals",37903,0.407962430414479
2024-04-07,14251,"kansas-city-royals",37903,0.375986069704245
2024-04-09,11926,"kansas-city-royals",37903,0.314645278737831
2024-04-10,10536,"kansas-city-royals",37903,0.27797271983748
2024-04-11,10280,"kansas-city-royals",37903,0.271218637047199
2024-04-19,17073,"kansas-city-royals",37903,0.450439279212727
2024-04-20,23118,"kansas-city-royals",37903,0.609925335725404
2024-04-21,18044,"kansas-city-royals",37903,0.476057304171174
2024-04-22,10004,"kansas-city-royals",37903,0.263936891538928
2024-04-23,11373,"kansas-city-royals",37903,0.300055404585389
2024-04-24,10282,"kansas-city-royals",37903,0.271271403318999
2024-04-25,9740,"kansas-city-royals",37903,0.256971743661452
2024-05-03,25690,"kansas-city-royals",37903,0.677782761259003
2024-05-04,26002,"kansas-city-royals",37903,0.686014299659658
2024-05-05,20613,"kansas-city-royals",37903,0.543835580297074
2024-05-06,10005,"kansas-city-royals",37903,0.263963274674828
2024-05-07,14657,"kansas-city-royals",37903,0.386697622879455
2024-05-08,22430,"kansas-city-royals",37903,0.591773738226526
2024-05-17,24585,"kansas-city-royals",37903,0.648629396090019
2024-05-18,22014,"kansas-city-royals",37903,0.58079835369232
2024-05-19,20035,"kansas-city-royals",37903,0.528586127747144
2024-05-20,12986,"kansas-city-royals",37903,0.342611402791336
2024-05-21,14031,"kansas-city-royals",37903,0.370181779806348
2024-05-22,15004,"kansas-city-royals",37903,0.395852571036593
2024-05-31,30006,"kansas-city-royals",37903,0.791652375801388
2024-06-01,25266,"kansas-city-royals",37903,0.666596311637601
2024-06-02,21825,"kansas-city-royals",37903,0.575811941007308
2024-06-07,25178,"kansas-city-royals",37903,0.664274595678442
2024-06-08,18351,"kansas-city-royals",37903,0.48415692689233
2024-06-09,20926,"kansas-city-royals",37903,0.552093501833628
2024-06-10,24038,"kansas-city-royals",37903,0.634197820752975
2024-06-11,22437,"kansas-city-royals",37903,0.591958420177822
2024-06-12,25132,"kansas-city-royals",37903,0.663060971427064
2024-06-13,21875,"kansas-city-royals",37903,0.577131097802285
2024-06-24,16817,"kansas-city-royals",37903,0.443685196422447
2024-06-25,16119,"kansas-city-royals",37903,0.425269767564573
2024-06-26,14132,"kansas-city-royals",37903,0.372846476532201
2024-06-27,23340,"kansas-city-royals",37903,0.615782391895101
2024-06-28,20691,"kansas-city-royals",37903,0.545893464897238
2024-06-29,24153,"kansas-city-royals",37903,0.637231881381421
2024-06-30,27691,"kansas-city-royals",37903,0.730575416193969
2024-07-02,16865,"kansas-city-royals",37903,0.444951586945624
2024-07-03,23268,"kansas-city-royals",37903,0.613882806110334
2024-07-04,28358,"kansas-city-royals",37903,0.748172967838957
2024-07-19,26693,"kansas-city-royals",37903,0.704245046566235
2024-07-20,27545,"kansas-city-royals",37903,0.726723478352637
2024-07-21,22226,"kansas-city-royals",37903,0.586391578503021
2024-07-22,16275,"kansas-city-royals",37903,0.4293855367649
2024-07-23,21993,"kansas-city-royals",37903,0.58024430783843
2024-07-24,15931,"kansas-city-royals",37903,0.420309738015461
2024-07-26,36351,"kansas-city-royals",37903,0.959053373083925
2024-07-27,31784,"kansas-city-royals",37903,0.838561591430757
2024-07-28,24839,"kansas-city-royals",37903,0.655330712608501
2024-08-05,20087,"kansas-city-royals",37903,0.52995805081392
2024-08-06,21386,"kansas-city-royals",37903,0.564229744347413
2024-08-07,16550,"kansas-city-royals",37903,0.436640899137271
2024-08-09,34066,"kansas-city-royals",37903,0.898767907553492
2024-08-10,36799,"kansas-city-royals",37903,0.970873017966915
2024-08-19,15091,"kansas-city-royals",37903,0.398147903859853
2024-08-20,16310,"kansas-city-royals",37903,0.430308946521384
2024-08-21,13009,"kansas-city-royals",37903,0.343218214917025
2024-08-23,25491,"kansas-city-royals",37903,0.672532517214996
2024-08-24,27002,"kansas-city-royals",37903,0.712397435559191
2024-08-25,18193,"kansas-city-royals",37903,0.479988391420204
2024-09-02,30612,"kansas-city-royals",37903,0.807640556156505
2024-09-03,14813,"kansas-city-royals",37903,0.390813392079783
2024-09-04,14094,"kansas-city-royals",37903,0.371843917368018
2024-09-06,19484,"kansas-city-royals",37903,0.514049019866501
2024-09-07,29160,"kansas-city-royals",37903,0.769332242830383
2024-09-08,26477,"kansas-city-royals",37903,0.698546289211936
2024-09-16,18920,"kansas-city-royals",37903,0.499168931219165
2024-09-17,21086,"kansas-city-royals",37903,0.556314803577553
2024-09-18,16279,"kansas-city-royals",37903,0.429491069308498
2024-09-20,22117,"kansas-city-royals",37903,0.583515816689972
2024-09-21,24189,"kansas-city-royals",37903,0.638181674273804
2024-09-22,24189,"kansas-city-royals",37903,0.638181674273804
2024-04-05,44711,"detroit-tigers",41083,1.08830903293333
2024-04-06,27529,"detroit-tigers",41083,0.670082515882482
2024-04-07,15174,"detroit-tigers",41083,0.369349852737142
2024-04-12,12434,"detroit-tigers",41083,0.302655599639754
2024-04-13,22548,"detroit-tigers",41083,0.548840152861281
2024-04-14,17317,"detroit-tigers",41083,0.42151254776915
2024-04-15,12005,"detroit-tigers",41083,0.292213324246039
2024-04-16,10377,"detroit-tigers",41083,0.252586227880145
2024-04-17,10259,"detroit-tigers",41083,0.249713993622666
2024-04-18,11339,"detroit-tigers",41083,0.276002239369082
2024-04-26,17251,"detroit-tigers",41083,0.419906043862425
2024-04-27,22734,"detroit-tigers",41083,0.553367572962052
2024-04-28,18794,"detroit-tigers",41083,0.457464157924202
2024-04-30,16290,"detroit-tigers",41083,0.396514373341772
2024-05-01,16035,"detroit-tigers",41083,0.390307426429423
2024-05-10,21215,"detroit-tigers",41083,0.516393642139084
2024-05-11,27140,"detroit-tigers",41083,0.660613879220115
2024-05-12,27004,"detroit-tigers",41083,0.65730350753353
2024-05-13,12901,"detroit-tigers",41083,0.31402283182825
2024-05-14,16498,"detroit-tigers",41083,0.401577294744785
2024-05-15,19806,"detroit-tigers",41083,0.482097217827325
2024-05-23,17049,"detroit-tigers",41083,0.414989168269114
2024-05-24,27160,"detroit-tigers",41083,0.66110069858579
2024-05-25,35321,"detroit-tigers",41083,0.859747340749215
2024-05-26,27627,"detroit-tigers",41083,0.672467930774286
2024-05-29,23408,"detroit-tigers",41083,0.569773385585279
2024-06-07,24512,"detroit-tigers",41083,0.596645814570504
2024-06-08,32333,"detroit-tigers",41083,0.787016527517465
2024-06-09,24077,"detroit-tigers",41083,0.586057493367086
2024-06-11,18368,"detroit-tigers",41083,0.447094905435338
2024-06-12,20645,"detroit-tigers",41083,0.502519290217365
2024-06-13,21925,"detroit-tigers",41083,0.533675729620524
2024-06-21,24938,"detroit-tigers",41083,0.607015067059368
2024-06-22,29269,"detroit-tigers",41083,0.712435800696152
2024-06-23,22975,"detroit-tigers",41083,0.559233746318429
2024-06-24,20108,"detroit-tigers",41083,0.489448190249008
2024-06-25,24345,"detroit-tigers",41083,0.592580872867123
2024-06-26,22530,"detroit-tigers",41083,0.548402015432174
2024-07-08,17677,"detroit-tigers",41083,0.430275296351289
2024-07-09,17111,"detroit-tigers",41083,0.416498308302704
2024-07-10,16862,"detroit-tigers",41083,0.410437407200058
2024-07-11,22399,"detroit-tigers",41083,0.545213348587007
2024-07-12,42060,"detroit-tigers",41083,1.02378112601319
2024-07-13,40196,"detroit-tigers",41083,0.978409561132342
2024-07-14,35159,"detroit-tigers",41083,0.855804103887253
2024-07-26,27778,"detroit-tigers",41083,0.676143416985128
2024-07-27,35138,"detroit-tigers",41083,0.855292943553295
2024-07-28,24624,"detroit-tigers",41083,0.59937200301828
2024-07-29,18387,"detroit-tigers",41083,0.447557383832729
2024-07-30,23239,"detroit-tigers",41083,0.56565976194533
2024-08-01,15743,"detroit-tigers",41083,0.383199863690578
2024-08-02,21035,"detroit-tigers",41083,0.512012267848015
2024-08-03,35210,"detroit-tigers",41083,0.857045493269722
2024-08-04,25990,"detroit-tigers",41083,0.632621765693839
2024-08-13,20170,"detroit-tigers",41083,0.490957330282599
2024-08-14,18714,"detroit-tigers",41083,0.455516880461505
2024-08-15,20429,"detroit-tigers",41083,0.497261641068082
2024-08-16,36244,"detroit-tigers",41083,0.882214054475087
2024-08-17,38110,"detroit-tigers",41083,0.927634301292505
2024-08-18,2532,"detroit-tigers",41083,0.0616313316943748
2024-08-27,18258,"detroit-tigers",41083,0.444417398924129
2024-08-28,16303,"detroit-tigers",41083,0.39683080592946
2024-08-29,16119,"detroit-tigers",41083,0.392352067765256
2024-08-30,25207,"detroit-tigers",41083,0.613562787527688
2024-08-31,34355,"detroit-tigers",41083,0.836233965387143
2024-09-01,30173,"detroit-tigers",41083,0.734440036024633
2024-09-10,18120,"detroit-tigers",41083,0.441058345300976
2024-09-11,18847,"detroit-tigers",41083,0.458754229243239
2024-09-12,19538,"detroit-tigers",41083,0.475573838327289
2024-09-13,25253,"detroit-tigers",41083,0.614682472068739
2024-09-14,33513,"detroit-tigers",41083,0.815738870092252
2024-09-15,20643,"detroit-tigers",41083,0.502470608280797
2024-09-24,22770,"detroit-tigers",41083,0.554243847820266
2024-09-25,32463,"detroit-tigers",41083,0.790180853394348
2024-09-26,27867,"detroit-tigers",41083,0.678309763162379
2024-09-27,44435,"detroit-tigers",41083,1.08159092568702
2024-09-28,41933,"detroit-tigers",41083,1.02068982304116
2024-09-29,41740,"detroit-tigers",41083,1.0159920161624
2024-04-04,35595,"minnesota-twins",38544,0.9234900373599
2024-04-06,25806,"minnesota-twins",38544,0.669520547945205
2024-04-08,15177,"minnesota-twins",38544,0.393757783312578
2024-04-09,17024,"minnesota-twins",38544,0.44167704441677
2024-04-10,18640,"minnesota-twins",38544,0.483603154836032
2024-04-19,13849,"minnesota-twins",38544,0.359303652968037
2024-04-20,20064,"minnesota-twins",38544,0.520547945205479
2024-04-21,17757,"minnesota-twins",38544,0.460694271481943
2024-04-22,12443,"minnesota-twins",38544,0.322825861353259
2024-04-23,11223,"minnesota-twins",38544,0.291173723536737
2024-04-24,12546,"minnesota-twins",38544,0.325498132004981
2024-04-25,20363,"minnesota-twins",38544,0.528305313408053
2024-05-03,24488,"minnesota-twins",38544,0.635325861353259
2024-05-04,23587,"minnesota-twins",38544,0.6119499792445
2024-05-05,29638,"minnesota-twins",38544,0.768939393939394
2024-05-06,14384,"minnesota-twins",38544,0.373183893731839
2024-05-07,14710,"minnesota-twins",38544,0.381641760066418
2024-05-08,15685,"minnesota-twins",38544,0.406937525944375
2024-05-09,22154,"minnesota-twins",38544,0.574771689497717
2024-05-14,23805,"minnesota-twins",38544,0.617605853051059
2024-05-15,22235,"minnesota-twins",38544,0.576873183893732
2024-05-16,31569,"minnesota-twins",38544,0.81903798256538
2024-05-24,21857,"minnesota-twins",38544,0.567066210045662
2024-05-25,30957,"minnesota-twins",38544,0.8031600249066
2024-05-26,27917,"minnesota-twins",38544,0.724289124117891
2024-05-27,17508,"minnesota-twins",38544,0.454234122042341
2024-05-28,15174,"minnesota-twins",38544,0.3936799501868
2024-05-29,18130,"minnesota-twins",38544,0.470371523453715
2024-05-30,22542,"minnesota-twins",38544,0.584838107098381
2024-06-10,19901,"minnesota-twins",38544,0.51631901203819
2024-06-11,21998,"minnesota-twins",38544,0.570724366957244
2024-06-12,18875,"minnesota-twins",38544,0.489700083022001
2024-06-13,23229,"minnesota-twins",38544,0.602661892901619
2024-06-14,35631,"minnesota-twins",38544,0.92442403486924
2024-06-16,20787,"minnesota-twins",38544,0.539305728518057
2024-06-18,17342,"minnesota-twins",38544,0.449927355749274
2024-06-19,20712,"minnesota-twins",38544,0.537359900373599
2024-06-20,24863,"minnesota-twins",38544,0.64505500207555
2024-07-02,19609,"minnesota-twins",38544,0.508743254462433
2024-07-03,25053,"minnesota-twins",38544,0.649984433374844
2024-07-04,20893,"minnesota-twins",38544,0.542055832295558
2024-07-05,28129,"minnesota-twins",38544,0.729789331672893
2024-07-06,31431,"minnesota-twins",38544,0.815457658779577
2024-07-07,28056,"minnesota-twins",38544,0.727895392278954
2024-07-20,41679,"minnesota-twins",38544,1.08133561643836
2024-07-21,36327,"minnesota-twins",38544,0.942481320049813
2024-07-22,29904,"minnesota-twins",38544,0.775840597758406
2024-07-23,31272,"minnesota-twins",38544,0.811332503113325
2024-07-24,33813,"minnesota-twins",38544,0.877257160647572
2024-08-02,30801,"minnesota-twins",38544,0.799112702366127
2024-08-03,38289,"minnesota-twins",38544,0.993384184308842
2024-08-04,28302,"minnesota-twins",38544,0.734277708592777
2024-08-09,28605,"minnesota-twins",38544,0.742138854296389
2024-08-10,30314,"minnesota-twins",38544,0.786477791614778
2024-08-11,30084,"minnesota-twins",38544,0.780510585305106
2024-08-12,22173,"minnesota-twins",38544,0.575264632627646
2024-08-13,25885,"minnesota-twins",38544,0.671570153590701
2024-08-14,27560,"minnesota-twins",38544,0.71502698215027
2024-08-23,29634,"minnesota-twins",38544,0.768835616438356
2024-08-24,35183,"minnesota-twins",38544,0.91280095475301
2024-08-25,28018,"minnesota-twins",38544,0.726909506019095
2024-08-26,18974,"minnesota-twins",38544,0.492268576172686
2024-08-27,20200,"minnesota-twins",38544,0.524076380240764
2024-08-28,19142,"minnesota-twins",38544,0.496627231216272
2024-08-30,24623,"minnesota-twins",38544,0.638828352013283
2024-08-31,30517,"minnesota-twins",38544,0.791744499792445
2024-09-01,32774,"minnesota-twins",38544,0.85030095475301
2024-09-09,14445,"minnesota-twins",38544,0.374766500622665
2024-09-10,18311,"minnesota-twins",38544,0.475067455375675
2024-09-11,15660,"minnesota-twins",38544,0.406288916562889
2024-09-13,27170,"minnesota-twins",38544,0.704908675799087
2024-09-14,28881,"minnesota-twins",38544,0.749299501867995
2024-09-15,22545,"minnesota-twins",38544,0.584915940224159
2024-09-24,21983,"minnesota-twins",38544,0.570335201328352
2024-09-25,18162,"minnesota-twins",38544,0.471201743462017
2024-09-26,17341,"minnesota-twins",38544,0.449901411374014
2024-09-27,26058,"minnesota-twins",38544,0.676058530510585
2024-09-28,30558,"minnesota-twins",38544,0.792808219178082
2024-09-29,26041,"minnesota-twins",38544,0.675617476131175
2024-03-28,33420,"chicago-white-sox",40615,0.822848701218762
2024-03-30,28176,"chicago-white-sox",40615,0.693733842176536
2024-03-31,17478,"chicago-white-sox",40615,0.430333620583528
2024-04-01,13781,"chicago-white-sox",40615,0.339308137387665
2024-04-02,12300,"chicago-white-sox",40615,0.302843776929706
2024-04-12,11337,"chicago-white-sox",40615,0.279133325126185
2024-04-13,22598,"chicago-white-sox",40615,0.556395420411178
2024-04-14,17589,"chicago-white-sox",40615,0.433066601009479
2024-04-15,10569,"chicago-white-sox",40615,0.260224055152037
2024-04-17,10412,"chicago-white-sox",40615,0.25635848824326
2024-04-26,10323,"chicago-white-sox",40615,0.254167179613443
2024-04-27,28009,"chicago-white-sox",40615,0.68962206081497
2024-04-28,12669,"chicago-white-sox",40615,0.311929090237597
2024-04-29,10772,"chicago-white-sox",40615,0.265222208543642
2024-04-30,11609,"chicago-white-sox",40615,0.285830358242029
2024-05-01,12216,"chicago-white-sox",40615,0.300775575526283
2024-05-09,10495,"chicago-white-sox",40615,0.258402068201403
2024-05-10,17319,"chicago-white-sox",40615,0.426418810784193
2024-05-11,26152,"chicago-white-sox",40615,0.643900036932168
2024-05-12,15529,"chicago-white-sox",40615,0.382346423735073
2024-05-14,11138,"chicago-white-sox",40615,0.274233657515696
2024-05-15,11008,"chicago-white-sox",40615,0.271032869629447
2024-05-23,15843,"chicago-white-sox",40615,0.390077557552628
2024-05-24,18831,"chicago-white-sox",40615,0.463646436045796
2024-05-25,22283,"chicago-white-sox",40615,0.548639665148344
2024-05-26,14992,"chicago-white-sox",40615,0.369124707620337
2024-05-27,14993,"chicago-white-sox",40615,0.369149329065616
2024-05-28,11852,"chicago-white-sox",40615,0.291813369444786
2024-05-29,11599,"chicago-white-sox",40615,0.28558414378924
2024-06-06,15568,"chicago-white-sox",40615,0.383306660100948
2024-06-07,19684,"chicago-white-sox",40615,0.484648528868645
2024-06-08,26248,"chicago-white-sox",40615,0.646263695678936
2024-06-09,21055,"chicago-white-sox",40615,0.518404530345931
2024-06-18,16763,"chicago-white-sox",40615,0.412729287209159
2024-06-19,14124,"chicago-white-sox",40615,0.347753293118306
2024-06-20,14435,"chicago-white-sox",40615,0.355410562600025
2024-06-24,25070,"chicago-white-sox",40615,0.617259633140465
2024-06-25,23662,"chicago-white-sox",40615,0.582592638187862
2024-06-26,36225,"chicago-white-sox",40615,0.891911855225902
2024-06-27,12656,"chicago-white-sox",40615,0.311609011448972
2024-06-28,24422,"chicago-white-sox",40615,0.601304936599778
2024-06-29,21490,"chicago-white-sox",40615,0.529114859042226
2024-06-30,19334,"chicago-white-sox",40615,0.476031023021051
2024-07-08,10881,"chicago-white-sox",40615,0.267905946079035
2024-07-10,13607,"chicago-white-sox",40615,0.335024005909147
2024-07-12,19548,"chicago-white-sox",40615,0.481300012310723
2024-07-13,20437,"chicago-white-sox",40615,0.503188477163609
2024-07-14,16501,"chicago-white-sox",40615,0.406278468546104
2024-07-26,20170,"chicago-white-sox",40615,0.49661455127416
2024-07-27,21037,"chicago-white-sox",40615,0.517961344330912
2024-07-28,17100,"chicago-white-sox",40615,0.421026714268128
2024-07-29,12179,"chicago-white-sox",40615,0.299864582050966
2024-07-30,15360,"chicago-white-sox",40615,0.37818539948295
2024-07-31,14112,"chicago-white-sox",40615,0.34745783577496
2024-08-09,38127,"chicago-white-sox",40615,0.938741844146251
2024-08-10,38341,"chicago-white-sox",40615,0.944010833435923
2024-08-12,22815,"chicago-white-sox",40615,0.561738274036686
2024-08-13,21199,"chicago-white-sox",40615,0.521950018466084
2024-08-14,22675,"chicago-white-sox",40615,0.558291271697649
2024-08-23,24012,"chicago-white-sox",40615,0.591210144035455
2024-08-24,23570,"chicago-white-sox",40615,0.580327465222209
2024-08-25,16928,"chicago-white-sox",40615,0.416791825680167
2024-08-26,10975,"chicago-white-sox",40615,0.270220361935246
2024-08-27,NA,"chicago-white-sox",40615,NA
2024-08-28,11285,"chicago-white-sox",40615,0.277853009971685
2024-08-29,10402,"chicago-white-sox",40615,0.256112273790472
2024-08-30,15288,"chicago-white-sox",40615,0.376412655422873
2024-08-31,18627,"chicago-white-sox",40615,0.458623661208913
2024-09-01,16887,"chicago-white-sox",40615,0.415782346423735
2024-09-09,11429,"chicago-white-sox",40615,0.281398498091838
2024-09-10,12246,"chicago-white-sox",40615,0.301514218884649
2024-09-11,11252,"chicago-white-sox",40615,0.277040502277484
2024-09-13,26513,"chicago-white-sox",40615,0.652788378677828
2024-09-14,21478,"chicago-white-sox",40615,0.52881940169888
2024-09-15,18017,"chicago-white-sox",40615,0.443604579588822
2024-09-24,17606,"chicago-white-sox",40615,0.43348516557922
2024-09-25,18423,"chicago-white-sox",40615,0.45360088637203
2024-09-26,15678,"chicago-white-sox",40615,0.38601501908162
2024-03-28,42642,"houston-astros",41168,1.035804508356
2024-03-29,41583,"houston-astros",41168,1.01008064516129
2024-03-30,41247,"houston-astros",41168,1.00191896618733
2024-03-31,36908,"houston-astros",41168,0.896521570151574
2024-04-01,27285,"houston-astros",41168,0.662772055965799
2024-04-02,28811,"houston-astros",41168,0.699839681305869
2024-04-03,26279,"houston-astros",41168,0.638335600466382
2024-04-12,39842,"houston-astros",41168,0.967790516906335
2024-04-13,38574,"houston-astros",41168,0.936989895064127
2024-04-14,36759,"houston-astros",41168,0.892902254178002
2024-04-15,32407,"houston-astros",41168,0.78718907889623
2024-04-16,34144,"houston-astros",41168,0.829382044306257
2024-04-17,29073,"houston-astros",41168,0.706203847648659
2024-04-30,29711,"houston-astros",41168,0.721701321414691
2024-05-01,25733,"houston-astros",41168,0.625072872133696
2024-05-02,26600,"houston-astros",41168,0.646132918771862
2024-05-03,33796,"houston-astros",41168,0.820928876797513
2024-05-04,34205,"houston-astros",41168,0.830863777691411
2024-05-05,36280,"houston-astros",41168,0.881267003497862
2024-05-13,26225,"houston-astros",41168,0.637023902059852
2024-05-14,36178,"houston-astros",41168,0.878789350952196
2024-05-15,28124,"houston-astros",41168,0.683151962689468
2024-05-16,26377,"houston-astros",41168,0.64071609016712
2024-05-17,31334,"houston-astros",41168,0.761125145744267
2024-05-18,34212,"houston-astros",41168,0.831033812670035
2024-05-19,34045,"houston-astros",41168,0.826977263894287
2024-05-20,29821,"houston-astros",41168,0.724373299650214
2024-05-21,30891,"houston-astros",41168,0.75036436066848
2024-05-22,30599,"houston-astros",41168,0.743271472988729
2024-05-31,36903,"houston-astros",41168,0.896400116595414
2024-06-01,33855,"houston-astros",41168,0.822362028760202
2024-06-02,34242,"houston-astros",41168,0.831762534006996
2024-06-03,33638,"houston-astros",41168,0.817090944422853
2024-06-04,33468,"houston-astros",41168,0.812961523513408
2024-06-05,32047,"houston-astros",41168,0.778444422852701
2024-06-14,36902,"houston-astros",41168,0.896375825884182
2024-06-15,37675,"houston-astros",41168,0.915152545666537
2024-06-16,39199,"houston-astros",41168,0.952171589584143
2024-06-21,38596,"houston-astros",41168,0.937524290711232
2024-06-22,37107,"houston-astros",41168,0.901355421686747
2024-06-23,37014,"houston-astros",41168,0.899096385542169
2024-06-25,35976,"houston-astros",41168,0.873882627283327
2024-06-26,33603,"houston-astros",41168,0.816240769529732
2024-07-09,34776,"houston-astros",41168,0.844733773804897
2024-07-10,32715,"houston-astros",41168,0.794670617955694
2024-07-11,38818,"houston-astros",41168,0.942916828604742
2024-07-12,39666,"houston-astros",41168,0.963515351729499
2024-07-13,42094,"houston-astros",41168,1.02249319860085
2024-07-14,38622,"houston-astros",41168,0.938155849203265
2024-07-26,41452,"houston-astros",41168,1.0068985619899
2024-07-27,41819,"houston-astros",41168,1.01581325301205
2024-07-28,41418,"houston-astros",41168,1.00607267780801
2024-07-29,40522,"houston-astros",41168,0.984308200544112
2024-07-30,37518,"houston-astros",41168,0.911338904003109
2024-07-31,30038,"houston-astros",41168,0.729644383987563
2024-08-02,33430,"houston-astros",41168,0.812038476486592
2024-08-03,37328,"houston-astros",41168,0.906723668869024
2024-08-04,35205,"houston-astros",41168,0.855154488923436
2024-08-16,37307,"houston-astros",41168,0.906213563933152
2024-08-17,37008,"houston-astros",41168,0.898950641274777
2024-08-18,37169,"houston-astros",41168,0.902861445783133
2024-08-19,33409,"houston-astros",41168,0.811528371550719
2024-08-20,34436,"houston-astros",41168,0.836474931986009
2024-08-21,31954,"houston-astros",41168,0.776185386708123
2024-08-29,32070,"houston-astros",41168,0.779003109211038
2024-08-30,37279,"houston-astros",41168,0.905533424018655
2024-08-31,37776,"houston-astros",41168,0.917605907500972
2024-09-01,40229,"houston-astros",41168,0.977191022153129
2024-09-06,34218,"houston-astros",41168,0.831179556937427
2024-09-07,35739,"houston-astros",41168,0.868125728721337
2024-09-08,34154,"houston-astros",41168,0.829624951418578
2024-09-10,36234,"houston-astros",41168,0.880149630781189
2024-09-11,32327,"houston-astros",41168,0.785245821997668
2024-09-12,30720,"houston-astros",41168,0.746210649047804
2024-09-19,33107,"houston-astros",41168,0.804192576758648
2024-09-20,39666,"houston-astros",41168,0.963515351729499
2024-09-21,40502,"houston-astros",41168,0.983822386319471
2024-09-22,39631,"houston-astros",41168,0.962665176836378
2024-09-23,34554,"houston-astros",41168,0.839341235911388
2024-09-24,38195,"houston-astros",41168,0.92778371550719
2024-09-25,32219,"houston-astros",41168,0.782622425184609
2024-03-28,45337,"seattle-mariners",47929,0.945920006676542
2024-03-29,30013,"seattle-mariners",47929,0.626197083185545
2024-03-30,32149,"seattle-mariners",47929,0.670763003609506
2024-03-31,29331,"seattle-mariners",47929,0.61196770222621
2024-04-01,21322,"seattle-mariners",47929,0.444866364831313
2024-04-02,20646,"seattle-mariners",47929,0.430762169041707
2024-04-03,22583,"seattle-mariners",47929,0.471176114669615
2024-04-12,33500,"seattle-mariners",47929,0.698950530993762
2024-04-13,38104,"seattle-mariners",47929,0.795009284566755
2024-04-14,32423,"seattle-mariners",47929,0.676479793027186
2024-04-15,16008,"seattle-mariners",47929,0.333994032840243
2024-04-16,17291,"seattle-mariners",47929,0.360762794967556
2024-04-17,17225,"seattle-mariners",47929,0.359385758100524
2024-04-26,33997,"seattle-mariners",47929,0.709320035886415
2024-04-27,38956,"seattle-mariners",47929,0.812785578668447
2024-04-28,33474,"seattle-mariners",47929,0.698408061924931
2024-04-29,26452,"seattle-mariners",47929,0.551899684950656
2024-04-30,23534,"seattle-mariners",47929,0.491017964071856
2024-05-01,21689,"seattle-mariners",47929,0.452523524379812
2024-05-10,39743,"seattle-mariners",47929,0.829205700098062
2024-05-11,32398,"seattle-mariners",47929,0.67595818815331
2024-05-12,41609,"seattle-mariners",47929,0.868138287884162
2024-05-13,14984,"seattle-mariners",47929,0.312629097206284
2024-05-14,20665,"seattle-mariners",47929,0.431158588745853
2024-05-15,22233,"seattle-mariners",47929,0.463873646435352
2024-05-27,23814,"seattle-mariners",47929,0.496859938659267
2024-05-28,17701,"seattle-mariners",47929,0.369317114899122
2024-05-29,25437,"seattle-mariners",47929,0.530722527071293
2024-05-30,25527,"seattle-mariners",47929,0.532600304617246
2024-05-31,40001,"seattle-mariners",47929,0.834588662396461
2024-06-01,39932,"seattle-mariners",47929,0.833149032944564
2024-06-02,35990,"seattle-mariners",47929,0.750902376431805
2024-06-10,23027,"seattle-mariners",47929,0.480439817229652
2024-06-11,20005,"seattle-mariners",47929,0.417388220075528
2024-06-12,23312,"seattle-mariners",47929,0.486386112791838
2024-06-13,25567,"seattle-mariners",47929,0.533434872415448
2024-06-14,41814,"seattle-mariners",47929,0.872415447849945
2024-06-15,43448,"seattle-mariners",47929,0.906507542406476
2024-06-16,45584,"seattle-mariners",47929,0.951073462830437
2024-06-28,44924,"seattle-mariners",47929,0.937303094160112
